begin_date,end_date,duration,avg_tmax,std_tmax,max_tmax,avg_heat_index,year
04/07/2077,07/07/2077,4,39.7,1.1,41.0,124.1,2077
09/07/2077,13/07/2077,5,39.3,2.7,42.8,121.2,2077
16/07/2077,24/07/2077,9,40.7,3.9,47.9,129.3,2077
30/07/2077,02/08/2077,4,40.2,0.7,40.6,123.7,2077
17/08/2077,21/08/2077,5,37.1,1.2,38.9,120.5,2077
03/09/2077,05/09/2077,3,35.9,0.5,36.4,120.4,2077
20/06/2078,22/06/2078,3,44.1,0.7,44.8,144.9,2078
29/06/2078,05/07/2078,7,37.9,2.3,40.7,115.7,2078
07/07/2078,09/07/2078,3,37.9,2.0,40.1,111.5,2078
12/07/2078,18/07/2078,7,40.3,2.4,44.6,127.0,2078
22/07/2078,26/07/2078,5,37.3,1.6,40.1,119.0,2078
02/08/2078,06/08/2078,5,37.9,2.1,41.2,125.1,2078
08/08/2078,17/08/2078,10,36.3,0.8,37.9,116.6,2078
30/05/2079,02/06/2079,4,39.0,1.7,40.8,123.6,2079
21/06/2079,26/06/2079,6,38.9,3.1,43.4,126.7,2079
30/06/2079,08/07/2079,9,39.4,3.2,43.1,132.6,2079
14/07/2079,20/07/2079,7,42.3,2.4,46.4,142.9,2079
19/08/2079,22/08/2079,4,38.3,1.4,39.1,118.2,2079
17/06/2080,19/06/2080,3,36.6,1.0,37.7,110.3,2080
29/06/2080,03/07/2080,5,39.7,1.9,41.5,129.6,2080
06/07/2080,10/07/2080,5,38.6,2.2,41.5,117.9,2080
13/07/2080,15/07/2080,3,37.3,0.3,37.7,125.8,2080
25/08/2080,28/08/2080,4,37.1,2.4,40.4,115.3,2080
31/08/2080,02/09/2080,3,37.6,2.2,39.9,136.2,2080
19/07/2081,22/07/2081,4,38.4,3.1,41.6,121.2,2081
27/07/2081,06/08/2081,11,38.7,2.2,42.2,121.6,2081
14/08/2081,19/08/2081,6,38.9,1.3,40.3,127.8,2081
29/08/2081,31/08/2081,3,37.9,2.3,39.2,113.9,2081
07/09/2081,09/09/2081,3,40.7,0.3,41.0,140.0,2081
12/07/2082,16/07/2082,5,41.1,2.5,44.6,132.6,2082
18/07/2082,28/07/2082,11,40.8,3.0,45.2,127.6,2082
04/08/2082,09/08/2082,6,37.7,2.1,39.9,113.0,2082
11/08/2082,15/08/2082,5,41.5,3.5,44.4,146.5,2082
23/08/2082,27/08/2082,5,38.0,2.0,40.4,116.7,2082
17/05/2083,19/05/2083,3,40.2,1.8,42.1,120.6,2083
10/06/2083,13/06/2083,4,40.9,3.2,43.6,125.0,2083
18/06/2083,25/06/2083,8,37.1,1.5,40.0,120.2,2083
30/06/2083,04/07/2083,5,38.1,2.0,40.1,119.8,2083
08/07/2083,12/07/2083,5,37.2,1.9,39.5,119.8,2083
16/07/2083,22/07/2083,7,38.3,3.1,42.0,120.9,2083
20/08/2083,24/08/2083,5,37.5,2.0,40.6,116.2,2083
18/06/2084,20/06/2084,3,37.1,1.9,39.4,111.8,2084
29/06/2084,06/07/2084,8,40.2,3.0,45.5,132.2,2084
23/07/2084,10/08/2084,19,38.9,2.4,43.3,128.9,2084
24/08/2084,30/08/2084,7,40.0,3.5,44.5,129.0,2084
02/09/2084,06/09/2084,5,39.4,3.1,42.9,142.1,2084
01/07/2085,06/07/2085,6,39.0,2.6,43.3,121.6,2085
09/07/2085,11/07/2085,3,38.3,1.7,39.6,113.7,2085
13/07/2085,17/07/2085,5,40.3,1.5,42.1,123.4,2085
19/07/2085,22/07/2085,4,42.3,3.8,45.3,138.3,2085
26/07/2085,04/08/2085,10,39.5,3.6,44.7,125.2,2085
07/08/2085,13/08/2085,7,37.0,1.6,39.0,111.1,2085
18/08/2085,23/08/2085,6,38.5,3.3,42.3,124.3,2085
29/08/2085,31/08/2085,3,37.7,1.8,39.0,110.8,2085
18/06/2086,21/06/2086,4,38.9,1.6,41.2,127.2,2086
23/06/2086,27/06/2086,5,37.4,1.0,38.6,117.6,2086
11/07/2086,13/07/2086,3,39.1,2.1,40.6,130.4,2086
18/07/2086,21/07/2086,4,42.3,1.5,44.4,135.6,2086
25/07/2086,30/07/2086,6,40.9,2.9,44.4,125.2,2086
01/08/2086,03/08/2086,3,38.4,3.3,41.7,123.1,2086
09/08/2086,13/08/2086,5,40.5,2.2,42.3,134.3,2086
23/08/2086,25/08/2086,3,39.0,1.5,40.1,132.9,2086
05/06/2087,09/06/2087,5,41.8,1.2,43.1,135.2,2087
18/06/2087,22/06/2087,5,38.1,1.4,39.9,119.5,2087
26/06/2087,01/07/2087,6,41.3,3.8,45.1,141.3,2087
06/08/2087,08/08/2087,3,39.6,2.6,41.8,128.7,2087
11/08/2087,15/08/2087,5,40.7,3.3,43.6,134.0,2087
17/08/2087,21/08/2087,5,37.5,1.8,39.6,123.0,2087
24/08/2087,27/08/2087,4,41.4,1.7,43.6,136.9,2087
01/07/2088,04/07/2088,4,38.7,2.0,41.6,117.3,2088
11/07/2088,13/07/2088,3,39.1,0.6,39.7,123.5,2088
19/07/2088,25/07/2088,7,42.8,1.9,46.6,139.1,2088
28/07/2088,31/07/2088,4,39.3,1.8,41.6,118.9,2088
04/08/2088,09/08/2088,6,44.0,1.4,45.3,156.2,2088
18/08/2088,21/08/2088,4,39.3,2.1,41.8,116.5,2088
24/08/2088,26/08/2088,3,37.7,2.7,40.7,123.7,2088
29/08/2088,31/08/2088,3,39.6,1.7,41.3,131.4,2088
07/06/2089,09/06/2089,3,39.5,3.3,43.3,128.7,2089
18/06/2089,20/06/2089,3,36.8,1.0,37.6,109.3,2089
28/06/2089,30/06/2089,3,37.0,1.4,38.4,114.0,2089
03/07/2089,07/07/2089,5,40.5,2.5,42.8,128.7,2089
09/07/2089,13/07/2089,5,41.1,2.7,44.7,127.5,2089
15/07/2089,24/07/2089,10,41.8,4.4,49.9,132.7,2089
30/07/2089,02/08/2089,4,42.0,0.8,42.4,130.1,2089
11/08/2089,13/08/2089,3,37.3,0.5,37.9,109.3,2089
17/08/2089,22/08/2089,6,38.4,1.7,40.8,123.1,2089
24/08/2089,27/08/2089,4,37.2,1.4,39.0,118.2,2089
03/09/2089,05/09/2089,3,37.4,0.5,37.9,127.1,2089
12/09/2089,14/09/2089,3,36.6,1.4,37.9,120.6,2089
08/10/2089,10/10/2089,3,36.4,1.2,37.4,109.7,2089
20/06/2090,24/06/2090,5,42.6,5.0,47.0,137.5,2090
28/06/2090,09/07/2090,12,39.0,2.5,42.7,118.3,2090
11/07/2090,18/07/2090,8,41.4,3.1,46.5,130.8,2090
22/07/2090,26/07/2090,5,39.0,1.7,42.0,125.9,2090
02/08/2090,06/08/2090,5,39.7,2.1,43.0,132.2,2090
08/08/2090,17/08/2090,10,38.1,0.8,39.7,123.4,2090
30/05/2091,02/06/2091,4,40.5,1.8,42.5,129.9,2091
21/06/2091,26/06/2091,6,40.6,3.2,45.2,133.8,2091
28/06/2091,08/07/2091,11,40.3,3.7,45.2,137.0,2091
14/07/2091,21/07/2091,8,43.2,3.9,48.5,145.0,2091
01/08/2091,04/08/2091,4,37.3,1.1,38.7,113.9,2091
10/08/2091,12/08/2091,3,37.8,1.4,39.2,110.3,2091
19/08/2091,23/08/2091,5,39.2,2.4,41.0,120.4,2091
17/06/2092,19/06/2092,3,38.3,1.1,39.5,116.3,2092
28/06/2092,03/07/2092,6,40.6,3.0,43.4,130.9,2092
05/07/2092,10/07/2092,6,39.8,2.6,43.4,120.6,2092
12/07/2092,15/07/2092,4,38.2,1.8,39.5,126.5,2092
25/07/2092,28/07/2092,4,37.1,1.5,38.2,116.5,2092
04/08/2092,08/08/2092,5,36.9,1.1,38.2,112.5,2092
10/08/2092,12/08/2092,3,37.2,1.4,38.8,113.9,2092
16/08/2092,18/08/2092,3,35.6,0.3,36.0,102.9,2092
